																					16055_submitter_file1__UFO_triangle_martinez_lima.jpg	nematode, nematode worm, roundworm	a group of people flying kites in the sky .
																					16067_submitter_file1__bnelsonsighting.jpg	fountain pen	a bunch of different types of signs on a wall
																					16067_submitter_file2__lnelsonsighting.jpg	fountain pen	a black and white photo of a street sign
																					16078_submitter_file1__090205_185743.jpg	nematode, nematode worm, roundworm	a person on a skateboard doing a trick .
																					16078_submitter_file2__090205_185820.jpg	wing	a person is holding a red and black umbrella
																					16078_submitter_file3__090205_185743-1.jpg	window screen	a black and white photo of a fire hydrant
																					16078_submitter_file4__090205_185743(2).jpg	window screen	a black and white photo of a fire hydrant
																					16078_submitter_file5__090205_185820(2).jpg	spotlight, spot	a close up of a person holding a baseball bat
																					16082_submitter_file1__1ST_VIEW.JPG	traffic light, traffic signal, stoplight	a car is stopped at a red light .
																					16082_submitter_file2__2ND_VIEW.JPG	traffic light, traffic signal, stoplight	a street sign on the side of a road .
																					16082_submitter_file3__3RD_VIEW.JPG	traffic light, traffic signal, stoplight	a street sign on the side of a road .
																					16087_submitter_file1__trianglenevadacity.jpg	rapeseed	a kite flying in the sky with a sky background
																					16087_submitter_file3__x-47ang_max_thumbnail3_jpg3A7E8B73-0392-3C77-34B68065A8F00A4F_jpgLarge.jpg	envelope	a pair of scissors sitting on top of a table .
																					16087_submitter_file4__X-47Pegasus_2.jpg	trimaran	a person holding a pair of scissors in their hands .
																					16087_submitter_file5__web_090418-n-6538w-277.jpg	warplane, military plane	a large jetliner flying over a parking lot .
																					16094_submitter_file1__Mar172009045.jpg	spotlight, spot	a kite flying in the sky over a city .
																					16094_submitter_file2__Mar172009004.jpg	wing	a person in the air on a skateboard .
																					16094_submitter_file3__Mar172009027.jpg	traffic light, traffic signal, stoplight	a traffic light suspended over a city street .
																					16097_submitter_file1__WhiteWingShapeObjectIsawFlyingMarch11th2009.jpg	envelope	an airplane is flying over a mountain range .
																					16102_submitter_file1__img328.jpg	spatula	a close up of a bird on a branch
																					16109_submitter_file1__16-Febrero-2006004.jpg	nematode, nematode worm, roundworm	a black and white photo of a plane flying in the sky .
																					16109_submitter_file2__16-Febrero-2006002.jpg	nematode, nematode worm, roundworm	a black and white photo of a clock tower .
																					16109_submitter_file3__16-Febrero-2006003.jpg	nematode, nematode worm, roundworm	a black and white photo of a clock tower .
																					16116_submitter_file1__100_2875.JPG	sax, saxophone	a person is holding a kite in the air .
																					16116_submitter_file2__100_2877.JPG	digital clock	a traffic light hanging over a city street .
																					16116_submitter_file3__100_2853.JPG	parachute, chute	a kite flying in the sky with a sky background
																					16127_submitter_file1__TriangleUFO.jpg	parachute, chute	a person holding a kite in the air .
																					16127_submitter_file2__tri2.jpg	airship, dirigible	a plane flying in the sky with a sky background
																					16127_submitter_file3__tri1.jpg	balloon	a person is flying a kite in the sky .
																					16127_submitter_file4__Case16127drawing.jpg	envelope	a black and white photo of a pair of scissors .
																					16127_submitter_file5__Case16127.jpg	vault	a large building with a clock on the wall .
																					16132_submitter_file1__sketch.jpg	analog clock	a man holding a surfboard in front of a clock .
																					16144_submitter_file1__UFO1.JPG	geyser	a kite flying in the sky with a sky background
																					16144_submitter_file2__DSCF1338.JPG	mobile home, manufactured home	a large airplane flying over a lush green field .
																					16144_submitter_file3__DSCF1326.JPG	geyser	a plane flying in the sky with a sky background
																					16152_submitter_file1__location.jpg	web site, website, internet site, site	a picture of a person holding a cell phone .
																					16153_submitter_file1__ALIEN.jpg	book jacket, dust cover, dust jacket, dust wrapper	a street sign that is on a pole .
																					16156_submitter_file1__PassGTrackLargeGraphiccosmos.jpg	Petri dish	a person holding an open umbrella in a field
																					16156_submitter_file2__PassGTrackLargeGraphicrocket.jpg	jellyfish	a blue umbrella sitting on top of a lush green field .
																					16164_submitter_file1__IMG_4109.JPG	streetcar, tram, tramcar, trolley, trolley car	a group of people walking down a street .
																					16164_submitter_file2__IMG_4108.JPG	streetcar, tram, tramcar, trolley, trolley car	a group of people walking down a street .
																					16173_submitter_file1__fotoovni.JPG	nematode, nematode worm, roundworm	a person is in the air with a kite .
																					16176_submitter_file1__DSC_0059.jpg	wing	a view of a mountain range from a plane .
																					16176_submitter_file2__DSC_0060_1.jpg	wing	a plane flying over a snowy mountain with a sky background
																					16177_submitter_file1__OVNIS94001.JPG	warplane, military plane	a plane is flying in the sky over some trees .
																					16177_submitter_file2__OVNIS94002.JPG	warplane, military plane	a group of planes flying in the sky .
																					16177_submitter_file3__OVNIS94003.JPG	worm fence, snake fence, snake-rail fence, Virginia fence	a group of birds flying over a building .
																					16191_submitter_file1__0115nightshots05001.JPG	scoreboard	a view of a city street at night .
																					16191_submitter_file2__0115nightshots05004-Copy.JPG	traffic light, traffic signal, stoplight	a traffic light sitting on the side of a road .
																					16191_submitter_file3__0115nightshots05004.JPG	traffic light, traffic signal, stoplight	a traffic light sitting on the side of a road .
																					16212_submitter_file1__SipesTriangles.JPG	wall clock	a pair of scissors sitting on top of a table .
																					16227_submitter_file1__contrail1.jpg	fireboat	a small airplane flying through a blue sky .
																					16227_submitter_file2__contrail2.jpg	parachute, chute	a small airplane flying through a blue sky .
																					16227_submitter_file3__contrail3.jpg	pedestal, plinth, footstall	a plane flying over a large body of water .
																					16253_submitter_file1__object2.jpg	beaker	a small bird standing on top of a sandy beach .
																					16268_submitter_file1__UFO.JPG	lakeside, lakeshore	a stop sign on the side of a road .
																					16268_submitter_file2__UFO2.JPG	maze, labyrinth	a group of people flying kites in a field .
																					16292_submitter_file1__P2160076.JPG	lakeside, lakeshore	a view of a mountain range with a plane in the sky .
																					16293_submitter_file1__DSC01424.JPG	unicycle, monocycle	a street sign on a pole on a city street
																					16299_submitter_file1__solarshot028.jpg	spotlight, spot	a black and white photo of a clock tower .
																					16319_submitter_file1__DSC00015.JPG	volcano	a plane flying in the sky with a sky background
																					16319_submitter_file2__DSC00016.JPG	space shuttle	a large jetliner flying over a snow covered mountain .
																					16319_submitter_file3__DSC00017.JPG	space shuttle	a person on a snowboard in the snow .
